date,equity
2013-11-11,201096.30007
2013-11-12,195322.67407
2013-11-13,196075.97407
2013-11-14,195155.27406999998
2013-11-15,193355.72407
2013-11-18,181746.53407
2013-11-19,185521.40407
2013-11-20,181353.14406999998
2013-11-21,182181.77406999998
2013-11-22,181579.13407
2013-11-25,181127.15407
2013-11-26,180842.57407
2013-11-27,186232.85407
2013-11-29,186517.43407000002
2013-12-02,183914.36407
2013-12-03,201097.97407
2013-12-04,196285.22407
2013-12-05,197565.83406999998
2013-12-06,194954.39407
2013-12-09,198503.27406999998
2013-12-10,198997.10407
2013-12-11,196871.12407000002
2013-12-12,203416.46407
2013-12-13,203570.47207000002
2013-12-16,203809.85407
2013-12-17,207593.09407
2013-12-18,203843.33406999998
2013-12-19,197766.71407
2013-12-20,199875.95407
2013-12-23,200135.42407
2013-12-24,206714.24407000002
2013-12-26,210137.57407
2013-12-27,206471.51407
2013-12-30,207576.35407
2013-12-31,205893.14707
2014-01-02,205617.77406999998
2014-01-03,205165.79407
2014-01-06,203023.07407
2014-01-07,204998.39407
2014-01-08,206605.43407000002
2014-01-09,203466.68407000002
2014-01-10,201951.63037
2014-01-13,196611.65407
2014-01-14,214967.06407000002
2014-01-15,217360.88407
2014-01-16,223085.96407
2014-01-17,222282.44407
2014-01-21,227865.23407
2014-01-22,229438.79407
2014-01-23,231899.57407
2014-01-24,226124.27406999998
2014-01-27,221956.01407
2014-01-28,229288.13407
2014-01-29,226651.58406999998
2014-01-30,233021.15407000002
2014-01-31,231824.24407
2014-02-03,228225.14407
2014-02-04,229581.08406999998
2014-02-05,225973.61406999998
2014-02-06,229288.13407
2014-02-07,236109.68407000002
2014-02-10,244504.79407
2014-02-11,244555.01407
2014-02-12,243466.91407
2014-02-13,247074.38407
2014-02-14,245902.58406999998
2014-02-18,250480.97407
2014-02-19,242060.75407
2014-02-20,255728.96407
2014-02-21,255419.27406999998
2014-02-24,262157.12407
2014-02-25,287560.07407
2014-02-26,291745.07407
2014-02-27,291360.05406999995
2014-02-28,284890.04407
2014-03-03,289702.79407
2014-03-04,293285.15407000005
2014-03-05,291460.49407
2014-03-06,291694.85407
2014-03-07,286061.84407
2014-03-10,279893.15407000005
2014-03-11,276185.24407
2014-03-12,282111.20407
2014-03-13,279014.30406999995
2014-03-14,273305.96407
2014-03-17,275825.33407
2014-03-18,280897.55406999995
2014-03-19,277382.15407000005
2014-03-20,276603.74407
2014-03-21,271565.00407
2014-03-24,264266.36407
2014-03-25,264492.35407
2014-03-26,258231.59407000002
2014-03-27,253510.91407
2014-03-28,257737.76407
2014-03-31,254456.72407
2014-04-01,261587.96407
2014-04-02,272736.80406999995
2014-04-03,268643.87407
2014-04-04,257616.39906999998
2014-04-07,253678.31407000002
2014-04-08,260324.09407000002
2014-04-09,261554.48407
2014-04-10,250891.10407
2014-04-11,250547.93407000002
2014-04-14,245785.40407000002
2014-04-15,242286.74407
2014-04-16,246639.14407
2014-04-17,245810.51407
2014-04-21,251050.13407
2014-04-22,262985.75407
2014-04-23,254071.70407
2014-04-24,253962.89407
2014-04-25,247258.52406999998
2014-04-28,246136.94407
2014-04-29,253176.11406999998
2014-04-30,253988.00407
2014-05-01,253854.08406999998
2014-05-02,256515.74407
2014-05-05,261286.64407
2014-05-06,253477.43407000002
2014-05-07,248514.02406999998
2014-05-08,229463.90407000002
2014-05-09,232535.69407
2014-05-12,234552.86406999998
2014-05-13,239147.99407
2014-05-14,239533.01407
2014-05-15,237833.90407000002
2014-05-16,240319.79407
2014-05-19,244111.40407000002
2014-05-20,243450.17407
2014-05-21,246923.72407
2014-05-22,251468.63407
2014-05-23,253494.17407
2014-05-27,257059.79407
2014-05-28,255954.95407
2014-05-29,255954.95407
2014-05-30,253887.56407000002
2014-06-02,251317.97407
2014-06-03,251518.85407
2014-06-04,250723.70407
2014-06-05,253159.37407000002
2014-06-06,254223.20107
2014-06-09,251828.54407
2014-06-10,249309.17407
2014-06-11,251125.46407
2014-06-12,250330.31407000002
2014-06-13,252757.61406999998
2014-06-16,267982.64407000004
2014-06-17,273891.86407
2014-06-18,270083.51407000003
2014-06-19,270644.30406999995
2014-06-20,272150.90407000005
2014-06-23,278537.21407
2014-06-24,274586.57407
2014-06-25,278261.84106999997
2014-06-26,277181.27407
2014-06-27,280077.29407
2014-06-30,280914.29407
2014-07-01,280629.71407
2014-07-02,272012.79907
2014-07-03,271866.32407
2014-07-07,266350.49407
2014-07-08,263345.66407
2014-07-09,266685.29407
2014-07-10,263672.09407
2014-07-11,262558.88407000003
2014-07-14,269731.97407
2014-07-15,263772.53407000005
2014-07-16,261746.99407
2014-07-17,260273.87407000002
2014-07-18,264140.89777000004
2014-07-21,264576.05406999995
2014-07-22,263772.53407000005
2014-07-23,266208.20407
2014-07-24,267087.05406999995
2014-07-25,267112.16407
2014-07-28,268158.41407
2014-07-29,268317.44406999997
2014-07-30,271590.11407
2014-07-31,266886.17407
2014-08-01,275231.06407
2014-08-04,279625.31407
2014-08-05,279600.20407
2014-08-06,288338.56777
2014-08-07,291234.50407
2014-08-08,287668.88407000003
2014-08-11,297034.91407
2014-08-12,297570.59407
2014-08-13,297863.54407
2014-08-14,298759.13407000003
2014-08-15,299286.44406999997
2014-08-18,297553.85407
2014-08-19,294892.19406999997
