date,action,symbol,quantity,price,commission,total
2013-05-13,BUY,TSLA,205,87.8,17.999,18016.999
2013-05-14,BUY,TSLA,177,83.24,14.73348,14748.21348
2020-03-18,SELL,TSLA,382,361.22,137.98604,138124.02604
